company_name,source_category,sources_count,sources
武汉英纽林生物科技有限公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉莱博信息技术有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉莱洛科技有限公司,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
武汉菲奥达物联科技有限公司,人工智能,2,3.2026年武汉市“人工智能+教育”新一代智能终端产品清单.wps;附件3：2026年武汉市“人工智能+教育”新一代智能终端产品清单.docx
武汉蓝海科创技术有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉虹识技术有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉血液中心,人工智能,3,武汉市人工智能典型应用场景项目名单.docx;附件3：2026年武汉市“人工智能+医疗”新一代智能终端产品清单.docx;附件4：2026年武汉市“人工智能+医疗”高质量数据集清单.docx
武汉视睿电子科技有限公司,人工智能,6,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;3.2026年武汉市“人工智能+教育”新一代智能终端产品清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx;附件3：2026年武汉市“人工智能+教育”新一代智能终端产品清单.docx
武汉览山科技有限公司,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
武汉豆听科技有限公司,人工智能,2,武汉市人工智能典型应用场景项目名单.docx;附件3：2026年武汉市“人工智能+医疗”新一代智能终端产品清单.docx
武汉超星数图教育科技有限公司,人工智能,4,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx
武汉超算中心,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉路和路达智能交通科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉车网智联科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉轻逸科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉达译自动化工程有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉金山软件有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉金盘智能科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉铁盾民防工程有限公司,人工智能,2,2026年人工智能应用服务商（第二批）名单.docx;武汉市2025年中小企业数字化改造验收通过企业名单_第五批_.docx
武汉长江日报传媒集团有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉际上导航科技有限公司,人工智能,1,附件3-2026年武汉市“人工智能+制造”典型智能终端清单.docx
武汉风行在线技术有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉飞宇益克科技有限公司,人工智能,1,附件3：2026年武汉市“人工智能+医疗”新一代智能终端产品清单.docx
武汉鸣小狮网络科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉鸿海鑫科技有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉鼎捷数智技术有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
江汉大学(开源创新中心,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
污水处理厂,人工智能,1,附件3：2026年武汉市“人工智能+生态环境治理”新一代智能终端产品清单.wps
泰康在线财产保险股份有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
浪潮智慧科技(武汉)有限公司,人工智能,4,2026年人工智能应用服务商（第二批）名单.docx;附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx;附件2-2026年武汉市“人工智能+制造”典型工业模型和智能体清单.docx;附件4-2026年武汉市“人工智能+制造”高质量数据集.docx
浪潮智慧科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
清源云信(武汉)科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
湖北东诚数智科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
湖北中安国际科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
湖北中部数智科技有限公司,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
湖北九州云智科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
湖北云天建设科技股份有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
湖北云网数算技术发展有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
湖北交投高速公路运营集团有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
湖北光谷东智具身智能技术有限公司,人工智能,1,附件3：2026年武汉市“人工智能+医疗”新一代智能终端产品清单.docx
湖北农发科技集团有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
湖北华宸绿色科技有限公司,人工智能,1,附件1：2026年武汉市“人工智能+生态环境治理”典型应用场景案例清单.wps
湖北南梦科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
湖北君邦环境技术有限责任公司,人工智能,1,附件2：2026年武汉市“人工智能+生态环境治理”典型行业模型和智能体清单.wps
湖北大数据集团政务大数据服务有限公司,人工智能,1,附件1：2026年武汉市“人工智能+生态环境治理”典型应用场景案例清单.wps
湖北大数据集团数据开发有限公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
湖北大数据集团科技研究有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
湖北天存信息技术有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
湖北安瞳科技有限公司,人工智能,1,附件4：2026年武汉市“人工智能+医疗”高质量数据集清单.docx
湖北战狼航空有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
湖北探云智能科技发展有限公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
湖北易康思科技有限公司,人工智能,5,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;2026年人工智能应用服务商（第二批）名单.docx;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx
湖北易舟智航科技有限公司,人工智能,1,附件3-2026年武汉市“人工智能+制造”典型智能终端清单.docx
湖北楚之屹新能源科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
湖北汇康嘉合科技有限公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
湖北浩蓝智造科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
湖北生物医药产业技术研究院有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
湖北病理科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
湖北省信产通信服务有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
湖北省地质科学研究院,人工智能,2,2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx
湖北省晶石云科技有限公司,人工智能,2,3.2026年武汉市“人工智能+教育”新一代智能终端产品清单.wps;附件3：2026年武汉市“人工智能+教育”新一代智能终端产品清单.docx
湖北省智慧大数据有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
湖北省汉江机器人智能制造有限责任公司,人工智能,1,附件3：2026年武汉市“人工智能+医疗”新一代智能终端产品清单.docx
湖北知音动漫有限公司,人工智能,1,附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
湖北祺润生态建设有限公司,人工智能,1,附件1：2026年武汉市“人工智能+生态环境治理”典型应用场景案例清单.wps
湖北耘青方略教育科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
湖北软灵科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
湖北邮电规划设计有限公司,人工智能,4,2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;2026年人工智能应用服务商（第二批）名单.docx;附件1：2026年武汉市“人工智能+生态环境治理”典型应用场景案例清单.wps;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx
湖北长江光电子信息产业供应链有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
湖北长江词元科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
湖北高路低空经济发展有限责任公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
热能回收利用中心,人工智能,1,附件2-2026年武汉市“人工智能+制造”典型工业模型和智能体清单.docx
电鹰科技集团有限公司,人工智能,2,2026年人工智能应用服务商（第二批）名单.docx;武汉市人工智能典型应用场景项目名单.docx
的智慧工厂,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
盘达学趣(武汉)科技有限公司,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
盛隆电气集团有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
神经调控人工智能辅助运动功能评估中心,人工智能,2,武汉市人工智能典型应用场景项目名单.docx;武汉市人工智能示范应用场景项目拟支持资金清单.docx
科技有限公司,人工智能,1,附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
篆刻时光科技(武汉)有限公司,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
精伦电子股份有限公司,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
缔零智核科技(武汉)有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
罗辑技术(武汉)有限公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
联通(湖北)产业互联网有限公司,人工智能,4,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;武汉市人工智能典型应用场景项目名单.docx;附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
联通数字科技有限公司湖北省分公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
聚交元一人工智能科技(武汉)有限公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
航天行云科技有限公司,人工智能,1,附件1：2026年武汉市“人工智能+生态环境治理”典型应用场景案例清单.wps
航空科技有限公司,人工智能,1,附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
艾达旺斯(武汉)技术有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
芯莱医人工智能科技湖北有限公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
讯飞华中(武汉)有限公司,人工智能,6,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;2024年武汉市软件产业发展专项资金预安排情况.pdf;武汉市人工智能典型应用场景项目名单.docx;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx
赛易智询数字科技(湖北)有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
赛默威(湖北)智能科技有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
超喵(武汉)数字技术有限公司,人工智能,5,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;2026年人工智能应用服务商（第二批）名单.docx;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx
镁佳(武汉)科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
长江云通有限公司,人工智能,3,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
长江证券股份有限公司,人工智能,2,武汉市人工智能典型应用场景项目名单.docx;武汉市人工智能示范应用场景项目拟支持资金清单.docx
青山区教育科学研究院(武汉市青山区体育艺术卫生教育指导中心,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
马应龙药业集团股份有限公司,人工智能,2,武汉市人工智能典型应用场景项目名单.docx;武汉市人工智能示范应用场景项目拟支持资金清单.docx
鸿图智创(湖北)航空科技有限公司,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
鸿富锦精密工业(武汉)有限公司,人工智能,1,附件1：2026年武汉市“人工智能+生态环境治理”典型应用场景案例清单.wps
三云(湖北)数字科技有限公司,软件/工业互联网,2,2025年武汉市软件产业发展专项资金预安排情况.pdf;2026年人工智能应用服务商（第二批）名单.docx
中信数智(武汉)科技有限公司,软件/工业互联网,2,2023年武汉市软件产业发展专项资金预安排情况.pdf;2026年人工智能应用服务商（第二批）名单.docx
中电云计算技术有限公司,软件/工业互联网,2,2024年武汉市软件产业发展专项资金预安排情况.pdf;2026年人工智能应用服务商（第二批）名单.docx
中船凌久高科(武汉)有限公司,软件/工业互联网,2,2024年武汉市软件产业发展专项资金预安排情况.pdf;武汉市2025年中小企业数字化改造验收通过企业名单_第四批_.wps
中钢武汉安全环保研究院,软件/工业互联网,1,2024年武汉市工业互联网发展专项资金_奖励类_预安排表.pdf
中韩(武汉)石油化工有限公司,软件/工业互联网,2,2024年武汉市软件产业发展专项资金预安排情况.pdf;附件2-2026年武汉市“人工智能+制造”典型工业模型和智能体清单.docx
光谷技术有限公司,软件/工业互联网,2,2023年武汉市软件产业发展专项资金预安排情况.pdf;2026年人工智能应用服务商（第二批）名单.docx
全连接工厂,软件/工业互联网,1,2024年武汉市工业互联网发展专项资金_奖励类_预安排表.pdf
南斗六星系统集成有限公司,软件/工业互联网,2,2024年武汉市软件产业发展专项资金预安排情况.pdf;武汉市2025年中小企业数字化改造验收通过企业名单_第四批_.wps
吉奥时空信息技术股份有限公司,软件/工业互联网,1,2023年武汉市软件产业发展专项资金预安排情况.pdf
商用密码产品检测中心,软件/工业互联网,1,2024年武汉市软件产业发展专项资金项目预征集指南.docx
大唐互联科技(武汉)有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
技术创新中心,软件/工业互联网,2,2024年武汉市软件产业发展专项资金项目预征集指南.docx;《武汉市软件产业发展专项资金管理办法_征求意见稿_》.pdf
新技术验证中心,软件/工业互联网,2,2024年武汉市软件产业发展专项资金项目预征集指南.docx;《武汉市软件产业发展专项资金管理办法_征求意见稿_》.pdf
施耐德电气制造(武汉)有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
格创东智(武汉)智能制造有限公司,软件/工业互联网,2,2023年武汉市软件产业发展专项资金预安排情况.pdf;2024年武汉市软件产业发展专项资金预安排情况.pdf
榕森(武汉)信息技术有限公司,软件/工业互联网,1,2023年武汉市软件产业发展专项资金预安排情况.pdf
武汉三相电力科技有限公司,软件/工业互联网,1,关于2025年武汉市工业互联网发展专项资金预安排情况的公示.pdf
武汉东湖大数据科技股份有限公司,软件/工业互联网,4,2024年武汉市软件产业发展专项资金预安排情况.pdf;武汉市人工智能典型应用场景项目名单.docx;附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx;附件4：2026年武汉市“人工智能+医疗”高质量数据集清单.docx
武汉东湖高新集团,软件/工业互联网,1,2024年武汉市工业互联网发展专项资金_补助类_预安排表.pdf
武汉中地数码科技有限公司,软件/工业互联网,2,2023年武汉市软件产业发展专项资金预安排情况.pdf;2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉中海庭数据技术有限公司,软件/工业互联网,1,2023年武汉市软件产业发展专项资金预安排情况.pdf
武汉中科通达高新技术股份有限公司,软件/工业互联网,1,2023年武汉市软件产业发展专项资金预安排情况.pdf
武汉亚为电子科技有限公司,软件/工业互联网,3,2024年武汉市软件产业发展专项资金预安排情况.pdf;2026年人工智能应用服务商（第二批）名单.docx;关于2025年武汉市工业互联网发展专项资金预安排情况的公示.pdf
武汉亦创智联信息技术有限公司,软件/工业互联网,2,2025年武汉市软件产业发展专项资金预安排情况.pdf;附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉众智鸿图科技有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉佰思杰科技有限公司,软件/工业互联网,1,2024年武汉市工业互联网发展专项资金_奖励类_预安排表.pdf
武汉依迅北斗时空技术股份有限公司,软件/工业互联网,2,2024年武汉市软件产业发展专项资金预安排情况.pdf;武汉市人工智能典型应用场景项目名单.docx
武汉凹语言科技有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉初心科技有限公司,软件/工业互联网,3,2023年武汉市软件产业发展专项资金预安排情况.pdf;2024年武汉市软件产业发展专项资金预安排情况.pdf;2025年武汉市软件产业发展专项资金预安排情况.pdf
武汉利楚商务服务有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉北大高科软件股份有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉华旗思创科技有限公司,软件/工业互联网,2,2024年武汉市软件产业发展专项资金预安排情况.pdf;2025年武汉市软件产业发展专项资金预安排情况.pdf
武汉博科国泰信息技术有限公司,软件/工业互联网,1,2023年武汉市软件产业发展专项资金预安排情况.pdf
武汉吧哒科技股份有限公司,软件/工业互联网,2,2024年武汉市软件产业发展专项资金预安排情况.pdf;附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉启云方科技有限公司,软件/工业互联网,2,2025年武汉市软件产业发展专项资金预安排情况.pdf;2026年人工智能应用服务商（第二批）名单.docx
武汉四维图新科技有限公司,软件/工业互联网,1,2023年武汉市软件产业发展专项资金预安排情况.pdf
武汉大雁软件有限公司,软件/工业互联网,2,2024年武汉市软件产业发展专项资金预安排情况.pdf;2025年武汉市软件产业发展专项资金预安排情况.pdf
武汉天恒信息技术有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉天耀宏图科技有限公司,软件/工业互联网,1,2023年武汉市软件产业发展专项资金预安排情况.pdf
武汉宁美国度科技有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉安天信息技术有限责任公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉市德发电子信息有限责任公司,软件/工业互联网,3,2024年武汉市软件产业发展专项资金预安排情况.pdf;2026年人工智能应用服务商（第二批）名单.docx;附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉市聚芯微电子有限责任公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉希望组生物科技有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉开目信息技术股份有限公司,软件/工业互联网,3,2023年武汉市软件产业发展专项资金预安排情况.pdf;2024年武汉市软件产业发展专项资金预安排情况.pdf;附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉惟景三维科技有限公司,软件/工业互联网,5,2024年武汉市软件产业发展专项资金预安排情况.pdf;武汉市2025年中小企业数字化改造验收通过企业名单_第四批_.wps;武汉市人工智能典型应用场景项目名单.docx;武汉市人工智能示范应用场景项目拟支持资金清单.docx;附件3-2026年武汉市“人工智能+制造”典型智能终端清单.docx
武汉数智云科技有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉斗鱼鱼乐网络科技有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉新致新源软件有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉时代地智科技股份有限公司,软件/工业互联网,1,2023年武汉市软件产业发展专项资金预安排情况.pdf
武汉智博创享科技股份有限公司,软件/工业互联网,4,2023年武汉市软件产业发展专项资金预安排情况.pdf;2024年武汉市软件产业发展专项资金预安排情况.pdf;2026年人工智能应用服务商（第二批）名单.docx;附件1：2026年武汉市“人工智能+生态环境治理”典型应用场景案例清单.wps
武汉杰开科技有限公司,软件/工业互联网,1,2023年武汉市软件产业发展专项资金预安排情况.pdf
武汉欣锐技术有限公司,软件/工业互联网,1,2025年武汉市软件产业发展专项资金预安排情况.pdf
武汉欣锐软件技术有限公司,软件/工业互联网,2,2023年武汉市软件产业发展专项资金预安排情况.pdf;2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉海云健康科技股份有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉深之度科技有限公司,软件/工业互联网,2,2023年武汉市软件产业发展专项资金预安排情况.pdf;2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉烽火技术服务有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉爱迪科技股份有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉珈和科技有限公司,软件/工业互联网,1,2023年武汉市软件产业发展专项资金预安排情况.pdf
武汉益模科技股份有限公司,软件/工业互联网,3,2023年武汉市软件产业发展专项资金预安排情况.pdf;2024年武汉市软件产业发展专项资金预安排情况.pdf;附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉知明资讯科技有限公司,软件/工业互联网,3,2024年武汉市软件产业发展专项资金预安排情况.pdf;2025年武汉市软件产业发展专项资金预安排情况.pdf;附件2-2026年武汉市“人工智能+制造”典型工业模型和智能体清单.docx
武汉精测电子集团股份有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉联特科技股份有限公司,软件/工业互联网,4,2024年武汉市工业互联网发展专项资金_奖励类_预安排表.pdf;2024年武汉市软件产业发展专项资金预安排情况.pdf;2026年基础级智能工厂拟认定名单.docx;武汉市2025年中小企业数字化改造验收通过企业名单_第五批_.docx
武汉船用机械有限责任公司,软件/工业互联网,2,2024年武汉市软件产业发展专项资金预安排情况.pdf;2025年度卓越级和领航级智能工厂拟奖励清单__1_.wps
武汉蚁图时空科技有限公司,软件/工业互联网,1,2023年武汉市软件产业发展专项资金预安排情况.pdf
武汉诚迈软件科技有限公司,软件/工业互联网,1,2023年武汉市软件产业发展专项资金预安排情况.pdf
武汉车凌智联科技有限公司,软件/工业互联网,1,2023年武汉市软件产业发展专项资金预安排情况.pdf
武汉达梦数据库股份有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉达梦数据技术有限公司,软件/工业互联网,3,2023年武汉市软件产业发展专项资金预安排情况.pdf;2024年武汉市软件产业发展专项资金预安排情况.pdf;2025年武汉市软件产业发展专项资金预安排情况.pdf
武汉追月信息技术有限公司,软件/工业互联网,1,2023年武汉市软件产业发展专项资金预安排情况.pdf
武汉通威电子有限公司,软件/工业互联网,2,2024年武汉市软件产业发展专项资金预安排情况.pdf;2026年人工智能应用服务商（第二批）名单.docx
武汉金山办公软件有限公司,软件/工业互联网,3,2023年武汉市软件产业发展专项资金预安排情况.pdf;2024年武汉市软件产业发展专项资金预安排情况.pdf;2025年武汉市软件产业发展专项资金预安排情况.pdf
武汉金豆医疗数据科技有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉长江数智工业软件有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
武汉麦格米特电气有限公司,软件/工业互联网,3,2023年武汉市软件产业发展专项资金预安排情况.pdf;2024年武汉市软件产业发展专项资金预安排情况.pdf;2025年武汉市软件产业发展专项资金预安排情况.pdf
湖北华中电力科技开发有限责任公司,软件/工业互联网,2,2024年武汉市软件产业发展专项资金预安排情况.pdf;2026年人工智能应用服务商（第二批）名单.docx
湖北普罗格科技集团股份有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
湖北泰跃卫星技术发展股份有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
湖北省数字产业发展集团有限公司,软件/工业互联网,3,2024年武汉市软件产业发展专项资金预安排情况.pdf;武汉市人工智能典型应用场景项目名单.docx;附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
湖北省楚天云有限公司,软件/工业互联网,2,2024年武汉市软件产业发展专项资金预安排情况.pdf;武汉市人工智能典型应用场景项目名单.docx
湖北福鑫科创信息技术有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
湖北美驿天程信息服务有限公司,软件/工业互联网,1,2023年武汉市软件产业发展专项资金预安排情况.pdf
湖北达能食品饮料有限公司,软件/工业互联网,3,2024年武汉市软件产业发展专项资金预安排情况.pdf;2025年度卓越级和领航级智能工厂拟奖励清单__1_.wps;武汉市2025年中小企业数字化改造验收通过企业名单_第五批_.docx
湖北金拓维信息技术有限公司,软件/工业互联网,1,2023年武汉市软件产业发展专项资金预安排情况.pdf
湖北鑫英泰系统技术股份有限公司,软件/工业互联网,3,2024年武汉市软件产业发展专项资金预安排情况.pdf;2025年武汉市中小企业数字化改造验收通过企业名单_第一批_.wps;武汉市人工智能典型应用场景项目名单.docx
烽火通信科技股份有限公司,软件/工业互联网,4,2024年武汉市工业互联网发展专项资金_奖励类_预安排表.pdf;2024年武汉市软件产业发展专项资金预安排情况.pdf;2025年度卓越级和领航级智能工厂拟奖励清单__1_.wps;附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
益海嘉里(武汉)粮油工业有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
立得空间信息技术股份有限公司,软件/工业互联网,3,2023年武汉市软件产业发展专项资金预安排情况.pdf;武汉市2025年中小企业数字化改造验收通过企业名单_第五批_.docx;附件1：2026年武汉市“人工智能+生态环境治理”典型应用场景案例清单.wps
艾普工华科技(武汉)有限公司,软件/工业互联网,3,2024年武汉市软件产业发展专项资金预安排情况.pdf;关于2025年武汉市工业互联网发展专项资金预安排情况的公示.pdf;附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
达明科技股份有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
适配验证中心,软件/工业互联网,1,《武汉市软件产业发展专项资金管理办法_征求意见稿_》.pdf
长航集团武汉电机有限公司,软件/工业互联网,1,2024年武汉市软件产业发展专项资金预安排情况.pdf
黄鹤楼酒业有限公司,软件/工业互联网,2,2024年武汉市工业互联网发展专项资金_奖励类_预安排表.pdf;附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
数字化车间或智能工厂,其他,1,附件1_申报表.docx
软件等软件产业基础环节提供服务的技术创新中心,其他,1,附件1.pdf
